"Province_State" "Country_Region" "Lat" "Long" "Confirmed" "Deaths"
"Texas" "US" 30.22429013 -102.0766732 75 2
"Texas" "US" 33.17402785 -102.3354521 1690 56
"Texas" "US" 33.17751417 -99.21226795 73 5
"Texas" "US" 33.21339719 -94.96797273 3671 84
"Texas" "US" 31.40464436 -100.462443 16697 269
"Texas" "US" 30.33432034 -97.7853562 81342 976
"Texas" "US" 31.0879489 -95.1367187 730 24
"Texas" "US" 30.77031716 -94.37690895 1294 37
"Texas" "US" 32.73706798 -94.93999853 3229 74
"Texas" "US" 31.36868194 -102.0423217 379 10
"Texas" "US" 29.35739637 -99.76229172 3558 71
"Texas" "US" 29.89149232 -101.1525205 7823 217
"Texas" "US" 32.56483801 -95.83766469 4192 116
"Texas" "US" 28.79780988 -96.96813006 8379 199
"Texas" "US" 30.73872995 -95.57440968 8740 125
"Texas" "US" 30.01058447 -95.99011759 3996 46
"Texas" "US" 31.50999644 -103.0927909 1172 24
"Texas" "US" 30.21498498 -96.40946246 3963 90
"Texas" "US" 27.7610369 -99.33237355 43376 781
"Texas" "US" 29.27765923 -96.22319248 4014 113
"Texas" "US" 35.40114335 -100.2699514 530 10
"Texas" "US" 33.98842886 -98.7041034 14899 374
"Texas" "US" 34.07945812 -99.24178437 1895 55
"Texas" "US" 26.47411727 -97.61535848 2594 88
"Texas" "US" 30.64655664 -97.6004854 44523 462
"Texas" "US" 29.1732598 -98.08693082 4385 68
"Texas" "US" 31.85008651 -103.0485163 762 21
"Texas" "US" 33.21570665 -97.65460265 7224 119
"Texas" "US" 32.78722382 -95.38236368 3380 125
"Texas" "US" 33.17320212 -102.8276433 870 27
"Texas" "US" 33.17659707 -98.68790885 2143 44
"Texas" "US" 27.00156391 -99.16987152 1763 36
"Texas" "US" 28.86617238 -99.76050829 1852 40
"Utah" "US" 41.52106798 -113.0832816 21189 95
"Utah" "US" 39.37231946 -111.5758676 8796 63
"Utah" "US" 40.99001837 -112.1139997 37141 162
"Utah" "US" 40.66616532 -111.9216011 146295 838
"Utah" "US" 37.62762978 -109.8033714 1869 37
"Utah" "US" 38.99617072 -110.7013958 3353 25
"Utah" "US" 37.85447192 -111.4418764 28391 263
"Utah" "US" 40.86688146 -110.9535882 5450 11
"Utah" "US" 40.44862644 -113.1295715 7080 41
"Utah" "US" 40.12491499 -109.5174415 3946 33
"Utah" "US" 40.1166722 -111.6657662 94323 372
"Utah" "US" 40.33110236 -111.1691419 4570 21
"Utah" "US" 41.27116049 -111.9145117 29685 205
"Vermont" "US" 44.03217337 -73.14130877 1003 8
"Vermont" "US" 43.03519828 -73.09048868 1868 12
"Vermont" "US" 44.46548598 -72.10314651 903 6
"Vermont" "US" 44.46322849 -73.08359212 7081 101
"Vermont" "US" 44.72736416 -71.73579864 250 2
"Vermont" "US" 44.85627605 -72.91249563 1882 37
"Vermont" "US" 44.7975824 -73.29679772 199 2
"Vermont" "US" 44.60353043 -72.64356694 794 3
"Vermont" "US" 44.00470222 -72.37640104 687 3
"Vermont" "US" 44.82964024 -72.24562697 1147 9
"Vermont" "US" 43.57723578 -73.03741676 2004 18
"Vermont" "US" 44.27343241 -72.61604978 1747 15
"Vermont" "US" 42.986982 -72.71268875 1250 14
"Vermont" "US" 43.58010937 -72.58595157 1285 12
"Virgin Islands" "US" 18.3358 -64.8963 3041 27
"Virginia" "US" 37.76707161 -75.63234615 2775 40
"Virginia" "US" 38.02080697 -78.55481085 5535 82
"Virginia" "US" 38.814003 -77.08183073 11481 133
"Virginia" "US" 37.78636074 -80.00222498 1299 48
"Virginia" "US" 37.34081025 -77.98584649 855 31
"Virginia" "US" 37.60308293 -79.14548696 2869 33
"Virginia" "US" 37.37569884 -78.81340003 1565 24
"Virginia" "US" 38.8767675 -77.10139853 14846 249
"Virginia" "US" 38.16404586 -79.12461614 5633 69
"Virginia" "US" 38.05852573 -79.73912095 263 10
"Virginia" "US" 37.3080028 -79.5281964 6160 97
"Virginia" "US" 37.13128068 -81.13599391 661 10
"Virginia" "US" 37.55531756 -79.80982182 2474 36
"Virginia" "US" 36.6163024 -82.16359122 1388 32
"Virginia" "US" 36.76366949 -77.8593436 1283 20
"Virginia" "US" 37.26818323 -82.03749726 1386 38
"Virginia" "US" 37.57242268 -78.52518834 2091 30
"Virginia" "US" 37.73484642 -79.35296097 876 19
"Virginia" "US" 37.20553386 -79.09678609 4306 81
"Virginia" "US" 38.02679129 -77.34901405 2295 35
"Virginia" "US" 36.73066666 -80.73455942 2519 67
"Virginia" "US" 37.35358063 -77.05634116 487 15
"Virginia" "US" 37.01909701 -78.66314092 824 18
"Virginia" "US" 38.03527919 -78.48569588 3992 55
"Virginia" "US" 36.67670048 -76.30545744 20256 284
"Virginia" "US" 37.37373208 -77.5868014 26616 411
"Virginia" "US" 39.11271747 -77.99199425 940 19
"Virginia" "US" 37.26420587 -77.39609676 1638 58
"Virginia" "US" 37.7824656 -79.98631446 577 12
"Virginia" "US" 37.48133648 -80.21072274 297 5
"Virginia" "US" 38.48199985 -77.9563087 4470 58
"Virginia" "US" 37.51328851 -78.24398086 445 9
"Virginia" "US" 36.58022376 -79.40395668 4267 133
"Virginia" "US" 37.12560977 -82.35124171 912 15
"Virginia" "US" 37.07544585 -77.63451754 2062 42
"Virginia" "US" 36.69455571 -77.53406129 665 42
"Virginia" "US" 37.93357639 -76.94230311 746 8
"Virginia" "US" 38.83677558 -77.27565836 74610 1063
"Virginia" "US" 38.85157547 -77.2977964 540 18
"Virginia" "US" 38.88485255 -77.17560759 415 9
"Virginia" "US" 38.73564842 -77.80647472 4539 63
"Virginia" "US" 36.9302126 -80.36738849 827 21
"Virginia" "US" 37.84157909 -78.27715475 1648 17
"Virginia" "US" 36.99536167 -79.88023649 3952 74
"Virginia" "US" 36.6831435 -76.93859681 1121 31
"Virginia" "US" 39.20172582 -78.25974949 7632 97
"Virginia" "US" 38.2977863 -77.4922454 1996 22
"Virginia" "US" 36.66601852 -80.91703124 1123 50
"Virginia" "US" 37.31234791 -80.70636931 1214 18
"Virginia" "US" 37.40809042 -76.53524337 2156 47
"Virginia" "US" 37.71714806 -77.90381514 1396 23
"Virginia" "US" 36.65677234 -81.23215889 1396 33
"Virginia" "US" 38.29545894 -78.46525378 1218 16
"Virginia" "US" 36.67878901 -77.56351439 1556 24
"Virginia" "US" 36.76654925 -78.93512622 2745 76
"Virginia" "US" 37.03513786 -76.35879121 10030 167
"Virginia" "US" 37.7583355 -77.49464673 7825 150
"Virginia" "US" 38.43542574 -78.87536254 6370 94
"Virginia" "US" 37.53460572 -77.39326555 24446 593
"Virginia" "US" 36.68542395 -79.87634026 4461 121
"Virginia" "US" 38.35799465 -79.56124594 108 1
"Virginia" "US" 37.29186313 -77.29754684 2493 66
"Virginia" "US" 36.90579348 -76.70842863 3063 65
"Virginia" "US" 37.31156958 -76.76950618 4466 70
"Virginia" "US" 38.26818502 -77.15852768 1620 18
"Virginia" "US" 37.70965316 -77.09384941 1146 10
"Virginia" "US" 37.71044922 -76.88689628 384 8
"Virginia" "US" 37.71889653 -76.46400482 706 15
"Virginia" "US" 36.70586667 -83.12606515 2397 46
"Virginia" "US" 37.78258621 -79.44262866 1159 33
"Virginia" "US" 39.08990083 -77.63481877 26736 274
"Virginia" "US" 37.97850256 -77.96274807 1894 32
"Virginia" "US" 36.94618528 -78.24133319 738 12
"Virginia" "US" 37.40021399 -79.19888138 7466 144
"Virginia" "US" 38.41531222 -78.28220331 593 16
"Virginia" "US" 38.7464321 -77.48509905 4261 46
"Virginia" "US" 38.77058531 -77.44399307 1184 12
"Virginia" "US" 36.68212094 -79.86352771 1566 76
"Virginia" "US" 37.44164146 -76.34098896 593 12
"Virginia" "US" 36.67882005 -78.36131056 2217 64
"Virginia" "US" 37.63191998 -76.55064617 566 20
"Virginia" "US" 37.17746986 -80.37868691 9120 88
"Virginia" "US" 37.78790447 -78.88498513 883 12
"Virginia" "US" 37.50694406 -76.99828634 1447 15
"Virginia" "US" 37.08166899 -76.51754109 13439 219
"Virginia" "US" 36.89934014 -76.26420872 17019 242
"Virginia" "US" 37.34062933 -75.87751591 784 35
"Virginia" "US" 37.89202088 -76.41949732 734 20
"Virginia" "US" 36.93357076 -82.62750411 262 7
"Virginia" "US" 37.1435975 -78.05065922 1884 48
"Virginia" "US" 38.24530219 -78.015604 2087 38
"Virginia" "US" 38.61807452 -78.48797204 1960 57
"Virginia" "US" 36.6801638 -80.2865648 1311 42
"Virginia" "US" 37.20530399 -77.39368102 3703 81
"Virginia" "US" 36.81980341 -79.39731264 5420 77
"Virginia" "US" 37.14259351 -76.35798148 864 16
"Virginia" "US" 36.85914825 -76.35971629 8710 185
"Virginia" "US" 37.55016038 -77.91267882 1848 15
"Virginia" "US" 37.22554789 -78.43597949 2085 33
"Virginia" "US" 37.18497668 -77.22922187 3384 26
"Virginia" "US" 38.70916224 -77.48713689 43890 478
"Virginia" "US" 37.06474963 -80.71229738 2536 61
"Virginia" "US" 37.12222899 -80.5602732 2074 18
"Virginia" "US" 38.68295619 -78.15826963 331 2
"Virginia" "US" 37.937575 -76.72920628 1470 14
"Virginia" "US" 37.53255773 -77.47966921 16504 256
"Virginia" "US" 37.26865804 -80.06396753 8027 133
"Virginia" "US" 37.27791025 -79.96189766 8253 187
"Virginia" "US" 37.81204314 -79.44605905 1480 46
"Virginia" "US" 38.51006137 -78.87260325 6562 104
"Virginia" "US" 36.9302832 -82.10095486 2216 36
"Virginia" "US" 37.2836193 -80.06219455 2072 46
"Virginia" "US" 36.71466456 -82.60171704 1779 51
"Virginia" "US" 38.85905135 -78.56813762 4123 129
"Virginia" "US" 36.84455636 -81.53344948 2745 91
"Virginia" "US" 36.72231125 -77.10642712 1949 56
"Virginia" "US" 38.18574462 -77.655399 9411 113
"Virginia" "US" 38.41758738 -77.45917053 10754 72
"Virginia" "US" 38.15965544 -79.05979937 2477 68
"Virginia" "US" 36.70155394 -76.63603554 7696 182
"Virginia" "US" 37.11781893 -76.88450012 413 9
"Virginia" "US" 36.92432914 -77.25791182 1163 21
"Virginia" "US" 37.12191123 -81.56685568 3524 65
"Virginia" "US" 36.73285734 -76.04566934 34650 375
"Virginia" "US" 38.90847745 -78.20280433 2781 55
"Virginia" "US" 36.72341572 -81.95666289 4710 102
"Virginia" "US" 38.06451466 -78.90293905 2313 36
"Virginia" "US" 38.11021557 -76.80213247 1239 24
"Virginia" "US" 37.28131268 -76.70905141 749 12
"Virginia" "US" 39.17054517 -78.17325058 2786 42
"Virginia" "US" 36.9746148 -82.62410519 3048 93
"Virginia" "US" 36.91582035 -81.07834059 2508 77
"Virginia" "US" 37.24374789 -76.54412815 3608 50
"Washington" "US" 46.98299757 -118.5601734 2055 22
"Washington" "US" 46.18894415 -117.2022851 1363 28
"Washington" "US" 46.23946995 -119.5120834 16233 213
"Washington" "US" 47.87046092 -120.6173956 6505 63
"Washington" "US" 48.04754642 -123.9226319 1147 8
"Washington" "US" 45.77568046 -122.4829204 21453 255
"Washington" "US" 46.29442881 -117.9051983 118 5
"Washington" "US" 46.19074721 -122.6782231 5398 83
"Washington" "US" 47.7361335 -119.692937 3467 22
"Washington" "US" 48.4711431 -118.5154041 259 4
"Washington" "US" 46.53351425 -118.9018212 11898 107
"Washington" "US" 46.43197502 -117.5454032 120 5
"Washington" "US" 47.20753737 -119.4500749 8297 70
"Washington" "US" 47.14003705 -123.7820567 3676 60
"Washington" "US" 48.14713305 -122.5216407 1555 29
"Washington" "US" 47.75003077 -123.5609704 373 2
"Washington" "US" 47.49137892 -121.8346131 97230 1498
"Washington" "US" 47.63479026 -122.6436061 7089 102
"Washington" "US" 47.12521214 -120.679439 2672 33
"Washington" "US" 45.87325839 -120.7913598 700 9
"Washington" "US" 46.57756476 -122.3925769 4170 59
"Washington" "US" 47.57705241 -118.4194388 416 6
"Washington" "US" 47.35007586 -123.1863685 2551 28
"Washington" "US" 48.54855019 -119.7387224 2370 37
"Washington" "US" 46.55418369 -123.7285716 856 10
"Washington" "US" 48.53234021 -117.2741804 699 7
"Washington" "US" 47.03892768 -122.1405958 46351 631
"Washington" "US" 48.60182783 -122.96745 161 0
"Washington" "US" 48.48171488 -121.766131 5074 67
"Washington" "US" 46.02408726 -121.9164403 287 1
"Washington" "US" 48.04615983 -121.7170703 34337 561
"Washington" "US" 47.62113146 -117.4046494 40153 609
"Washington" "US" 48.40035475 -117.8542701 1935 28
"Washington" "US" 46.9291895 -122.8290656 8407 88
"Washington" "US" 46.2918004 -123.4250831 107 0
"Washington" "US" 46.23040051 -118.4775539 4903 64
"Washington" "US" 48.82227976 -121.7490018 8011 89
"Washington" "US" 46.90022523 -117.5241763 4047 47
"Washington" "US" 46.45738486 -120.7380126 28961 440
"West Virginia" "US" 39.1307219 -80.00350858 1347 26
"West Virginia" "US" 39.46704621 -78.02414609 11627 123
"West Virginia" "US" 38.01974191 -81.69888019 1883 38
"West Virginia" "US" 38.70036159 -80.72011184 867 3
"West Virginia" "US" 40.27367263 -80.57915332 2122 62
"West Virginia" "US" 38.42424062 -82.23855912 8621 180
"West Virginia" "US" 38.84315422 -81.11934872 271 0
"West Virginia" "US" 38.46231092 -81.07652217 455 9
"West Virginia" "US" 39.27057157 -80.70671527 551 6
"West Virginia" "US" 38.02974928 -81.08286634 3275 78
"West Virginia" "US" 38.9251277 -80.85952723 737 8
"West Virginia" "US" 39.10314817 -79.19440518 1241 29
"West Virginia" "US" 37.9463652 -80.45335881 2622 64
"West Virginia" "US" 39.32103553 -78.60826476 1715 33
"West Virginia" "US" 40.51943859 -80.57461608 2714 97
"West Virginia" "US" 39.00683177 -78.85855301 1436 24
"West Virginia" "US" 39.2853852 -80.37919577 5415 85
"West Virginia" "US" 38.84263974 -81.68148753 1916 62
"West Virginia" "US" 39.30776166 -77.86014147 4348 49
"West Virginia" "US" 38.33860077 -81.52857054 14117 341
"West Virginia" "US" 38.9947249 -80.49988181 1133 20
"West Virginia" "US" 38.172154 -82.07017953 1398 22
"West Virginia" "US" 37.8299889 -81.93528571 3006 90
"West Virginia" "US" 39.50984542 -80.24244659 4160 49
"West Virginia" "US" 39.86064362 -80.66591062 3282 77
"West Virginia" "US" 38.77071799 -82.02524219 1937 40
"West Virginia" "US" 37.38002939 -81.65083669 1491 22
"West Virginia" "US" 37.40481169 -81.11023142 4574 125
"West Virginia" "US" 39.41561583 -78.94104895 2773 82
"West Virginia" "US" 37.73048351 -82.13338365 2429 36
"West Virginia" "US" 39.63218457 -80.04766838 8958 87
"West Virginia" "US" 37.56274716 -80.54577965 1077 17
"West Virginia" "US" 39.55439028 -78.26311676 1090 18
"West Virginia" "US" 38.29617706 -80.79759588 1512 19
"West Virginia" "US" 40.0955451 -80.62203992 4047 85
"West Virginia" "US" 38.68314479 -79.35084086 686 9
"West Virginia" "US" 39.37091679 -81.16771771 833 17
"West Virginia" "US" 38.32758728 -80.00993811 642 10
"West Virginia" "US" 39.46770987 -79.66712803 2811 47
"West Virginia" "US" 38.50782345 -81.9082131 4823 100
"West Virginia" "US" 37.76936795 -81.2456041 6148 77
"West Virginia" "US" 38.769899 -79.87919615 2494 13
"West Virginia" "US" 39.18094587 -81.06356878 660 11
"West Virginia" "US" 38.71622686 -81.35243568 579 8
"West Virginia" "US" 37.65390597 -80.86009693 768 23
"West Virginia" "US" 39.33602617 -80.0421439 1197 23
"West Virginia" "US" 39.11240885 -79.57053576 523 10
"West Virginia" "US" 39.46811972 -80.88772676 672 9
"West Virginia" "US" 38.89285061 -80.23689136 1818 35
"West Virginia" "US" 38.14901357 -82.42287994 2820 39
"West Virginia" "US" 38.49370949 -80.4202023 456 7
"West Virginia" "US" 39.6065771 -80.6401654 1198 29
"West Virginia" "US" 39.02775007 -81.37473928 381 3
"West Virginia" "US" 39.20967886 -81.5162836 7578 168
"West Virginia" "US" 37.612327 -81.54511071 1913 41
"Wisconsin" "US" 43.96974651 -89.76782777 1864 16
"Wisconsin" "US" 46.31956891 -90.67837132 1310 16
"Wisconsin" "US" 45.42372701 -91.84833627 5809 76
"Wisconsin" "US" 46.52868768 -91.19716729 1235 19
"Wisconsin" "US" 44.4526553 -88.00411844 34438 274
"Wisconsin" "US" 44.37835084 -91.75332578 1370 7
"Wisconsin" "US" 45.86303537 -92.36711412 1450 22
"Wisconsin" "US" 44.0816316 -88.21780273 6361 51
"Wisconsin" "US" 45.06939744 -91.28068855 7456 96
"Wisconsin" "US" 44.73483377 -90.61207486 3597 62
"Wisconsin" "US" 43.46492199 -89.33589004 5682 69
"Wisconsin" "US" 43.23870316 -90.93073686 1757 17
"Wisconsin" "US" 43.06601594 -89.41733797 45028 315
"Wisconsin" "US" 43.41576662 -88.70928178 12576 183
"Wisconsin" "US" 44.95856458 -87.30002707 2784 28
"Wisconsin" "US" 46.43222285 -91.91595768 4661 49
"Wisconsin" "US" 44.94562799 -91.8962481 4940 32
"Wisconsin" "US" 44.726614 -91.28609183 11733 118
"Wisconsin" "US" 45.84963535 -88.39804137 495 12
"Wisconsin" "US" 43.75354908 -88.48885325 13448 114
"Wisconsin" "US" 45.66678019 -88.77084892 1022 26
"Wisconsin" "US" 42.8671731 -90.7063218 5598 90
"Wisconsin" "US" 42.6794956 -89.60243287 3550 23
"Wisconsin" "US" 43.80025981 -89.04679553 1996 22
"Wisconsin" "US" 43.00050278 -90.13469017 2071 11
"Wisconsin" "US" 46.26302338 -90.24295041 688 40
"Wisconsin" "US" 44.31864893 -90.80566792 2663 28
"Wisconsin" "US" 43.02054068 -88.77529134 9385 131
"Wisconsin" "US" 43.92456975 -90.11120239 3177 26
"Wisconsin" "US" 42.57639354 -88.04051686 17907 320
"Wisconsin" "US" 44.51727459 -87.61468386 2651 34
"Wisconsin" "US" 43.90632465 -91.11451093 13319 80
"Wisconsin" "US" 42.66005229 -90.1317729 1692 8
"Wisconsin" "US" 45.26271619 -89.07483625 2133 46
"Wisconsin" "US" 45.33737523 -89.73411273 3238 88
"Wisconsin" "US" 44.11946801 -87.80928853 8624 87
"Wisconsin" "US" 44.89792533 -89.75863384 15799 218
"Wisconsin" "US" 45.38553432 -88.033246 4478 68
"Wisconsin" "US" 43.81911946 -89.40073763 1545 27
"Wisconsin" "US" 45.00422544 -88.70950714 800 11
"Wisconsin" "US" 43.00486062 -87.96733172 113312 1322
"Wisconsin" "US" 43.94641218 -90.618819 4550 38
"Wisconsin" "US" 45.02715345 -88.26807503 4882 58
"Wisconsin" "US" 45.70677897 -89.51944105 3730 74
"Wisconsin" "US" 44.41578887 -88.46565023 23241 217
"Wisconsin" "US" 43.38352225 -87.94625009 9022 90
"Wisconsin" "US" 44.58307413 -91.99949611 854 7
"Wisconsin" "US" 44.71850291 -92.4224416 4724 42
"Wisconsin" "US" 45.46130348 -92.44182875 4337 49
"Wisconsin" "US" 44.47558711 -89.50152965 7195 70
"Wisconsin" "US" 45.68051754 -90.3609888 1314 7
"Wisconsin" "US" 42.74753117 -88.05941254 24067 365
"Wisconsin" "US" 43.3762778 -90.43012729 1363 15
"Wisconsin" "US" 42.67151616 -89.071479 17142 187
"Wisconsin" "US" 45.47498854 -91.1333012 1331 17
"Wisconsin" "US" 43.42574087 -89.94966132 5933 52
"Wisconsin" "US" 45.87931905 -91.14504927 1644 25
"Wisconsin" "US" 44.78902246 -88.76443896 5231 81
"Wisconsin" "US" 43.72099677 -87.94579284 14445 144
"Wisconsin" "US" 45.03437474 -92.45000068 8992 57
"Wisconsin" "US" 45.21179252 -90.5004405 2083 32
"Wisconsin" "US" 44.30360275 -91.35893614 3601 42
"Wisconsin" "US" 43.59422667 -90.8324691 1963 42
"Wisconsin" "US" 46.05467334 -89.51719204 2366 41
"Wisconsin" "US" 42.66858202 -88.54163073 11988 155
"Wisconsin" "US" 45.89838588 -91.79050449 1490 20
"Wisconsin" "US" 43.36863664 -88.22974712 16369 153
"Wisconsin" "US" 43.01833055 -88.30431188 47825 562
"Wisconsin" "US" 44.47068056 -88.96534501 5948 161
"Wisconsin" "US" 44.11324419 -89.24317107 2457 35
"Wisconsin" "US" 44.06886922 -88.64477096 20866 211
"Wisconsin" "US" 44.45537896 -90.04158336 7353 90
"Wyoming" "US" 41.65498705 -105.7235415 4137 11
"Wyoming" "US" 44.52405055 -107.9960365 1121 32
"Wyoming" "US" 44.24886082 -105.5474404 4805 60
"Wyoming" "US" 41.69357844 -106.9326084 1546 23
"Wyoming" "US" 42.97272268 -105.5081848 990 17
"Wyoming" "US" 44.58855102 -104.5697705 428 12
"Wyoming" "US" 43.04183996 -108.6296893 5124 82
"Wyoming" "US" 42.08798185 -104.3534743 1188 23
"Wyoming" "US" 43.71930657 -108.4423174 363 3
"Wyoming" "US" 44.04057166 -106.5845174 717 10
"Wyoming" "US" 41.3070252 -104.6887497 8871 113
"Wyoming" "US" 42.26376367 -110.6563997 1386 12
"Wyoming" "US" 42.96180148 -106.797885 7887 135
"Wyoming" "US" 43.05607708 -104.4758896 150 2
"Wyoming" "US" 44.52157546 -109.5852825 2665 30
"Wyoming" "US" 42.13299116 -104.966331 617 11
"Wyoming" "US" 44.79048913 -106.8862389 3105 31
"Wyoming" "US" 42.76558279 -109.9130922 754 7
"Wyoming" "US" 41.65943896 -108.8827882 4126 37
"Wyoming" "US" 43.93522482 -110.5890801 3703 9
"Wyoming" "US" 41.2878183 -110.5475782 2150 12
"Wyoming" "US" 43.90451606 -107.680187 898 26
"Wyoming" "US" 43.83961191 -104.5674881 647 5
"Uganda" "Uganda" 1.373333 32.290275 41396 339
"Cherkasy Oblast" "Ukraine" 49.4444 32.0598 69236 906
"Chernihiv Oblast" "Ukraine" 51.4982 31.2893 50638 1019
"Chernivtsi Oblast" "Ukraine" 48.2917 25.9352 75392 1572
"Crimea Republic*" "Ukraine" 45.2835 34.2008 39364 1162
"Dnipropetrovsk Oblast" "Ukraine" 48.4647 35.0462 111559 2946
"Donetsk Oblast" "Ukraine" 48.0159 37.8028 72283 1532
"Ivano-Frankivsk Oblast" "Ukraine" 48.9226 24.7111 82697 1896
"Kharkiv Oblast" "Ukraine" 49.9935 36.2304 126061 2423
"Kherson Oblast" "Ukraine" 46.6354 32.6169 28956 812
"Khmelnytskyi Oblast" "Ukraine" 49.423 26.9871 78656 1451
"Kiev" "Ukraine" 50.4501 30.5234 185339 4221
"Kiev Oblast" "Ukraine" 50.053 30.7667 112135 2087
"Kirovohrad Oblast" "Ukraine" 48.5079 32.2623 16281 565
"Luhansk Oblast" "Ukraine" 48.574 39.3078 21055 625
"Lviv Oblast" "Ukraine" 49.8397 24.0297 123397 3050
"Mykolaiv Oblast" "Ukraine" 46.975 31.9946 59393 1447
"Odessa Oblast" "Ukraine" 46.4846 30.7326 126828 2245
"Poltava Oblast" "Ukraine" 49.5883 34.5514 65796 1382
"Rivne Oblast" "Ukraine" 50.6199 26.2516 66806 928
"Sevastopol*" "Ukraine" 44.6054 33.522 13817 593
"Sumy Oblast" "Ukraine" 50.9077 34.7981 68970 991
"Ternopil Oblast" "Ukraine" 49.5535 25.5948 63207 984
"Vinnytsia Oblast" "Ukraine" 49.2331 28.4682 65218 1391
"Volyn Oblast" "Ukraine" 50.7472 25.3254 53594 909
"Zakarpattia Oblast" "Ukraine" 48.6208 22.2879 58752 1476
"Zaporizhia Oblast" "Ukraine" 47.8388 35.1396 89648 1684
"Zhytomyr Oblast" "Ukraine" 50.2547 28.6587 81119 1458
"United Arab Emirates" "United Arab Emirates" 23.424076 53.847818 498957 1556
"Anguilla" "United Kingdom" 18.2206 -63.0686 29 0
"Bermuda" "United Kingdom" 32.3078 -64.7505 2214 20
"British Virgin Islands" "United Kingdom" 18.4207 -64.64 187 1
